@relation dataSet

@attribute id numeric
@attribute clivi numeric
@attribute clt numeric
@attribute clwvi numeric
@attribute hfss numeric
@attribute pr numeric
@attribute prc numeric
@attribute prsn numeric
@attribute prw numeric
@attribute ps numeric
@attribute psl numeric
@attribute rlds numeric
@attribute rldscs numeric
@attribute rlntp numeric
@attribute rlntpcs numeric
@attribute rlus numeric
@attribute rlut numeric
@attribute rlutcs numeric
@attribute rsds numeric
@attribute rsdscs numeric
@attribute rsntp numeric
@attribute rsntpcs numeric
@attribute rsus numeric
@attribute rsuscs numeric
@attribute rsut numeric
@attribute rsutcs numeric
@attribute rtmt numeric
@attribute tas numeric
@attribute tauu numeric
@attribute tauv numeric
@attribute ts numeric
@attribute uas numeric
@attribute vas numeric
@attribute rsdt numeric

@data
118,12690.09165,39144023,50479.3005,9708669.5,15.776663,14.241025,0,32818023.5,101533352000,101540145000,385868605,375391250,252571695,268311265,450046420,268084375,282414370,297708540,351448700,367984680,416937240,13656372.5,16269816.5,91604232.5,43718819,119670440,296913125,-37843.2935,-8033.9983,298435230,-4449748.65,-1020500.55,479359055
54,20799.9345,96501387.5,24045.24,-1903508.155,5.971566,0.021246,5.971451,2453525.5,101117497500,101118002500,182876015,152553990,156015000,164919240,224345220,170043520,178452140,0,0,0,0,0,0,0,0,-170043520,250690965,-2168.5025,34026.9185,250451685,-713608.2,2535030.25,0
194,516.88288,36116503.5,11690.4275,11593634.5,1.961136,1.538455,0,16865298,101940532000,101940527000,334389800,315208635,257650215,262368440,408359935,274071500,278394640,333402745,377867020,391946690,430299470,15456675,17643368,82074895,44447616,138000610,289960815,-43450.4635,75727.65,291269010,-3034050,5709742,494147015
142,15061.3065,62955871.5,18526.48,2296948.45,3.673116,1.427072,3.672602,1985888.85,88388940000,98238715000,183901190,163053470,169863655,181823185,256837400,198840465,210063270,356110110,388171250,157756975,166090610,245857390,267654330,283203430,274930605,-12978203,259563825,-166394.235,-48910.772,258905825,-2346227.55,102267.87,469065700
106,151085.53,90874070,263108.15,103654872.5,82.51629,27.485227,14.511415,10315570.65,101319231999.999984,101319231999.999984,313879985,258153310,194865490,234997925,372620925,215709770,252746230,47189193,105426697.5,70545903.5,122308817,4464342.75,9981380.5,84857247.5,34056518.5,-133887407,278928440,144788.2065,-70996.4875,284632250,4618499.95,-2705509.5,166679615
58,73391.91,82734165,133682.53,4437655.1,34.167707,11.780451,10.669821,9890587.5,98624657000,98624657000,289461455,245157385,187508105,215491080,337026430,215500365,241380775,229626580,353015135,284349665,392797480,13565779,21374692.5,163086800,56845887.5,93617553,277212715,216644.06,-42520.593,277620955,8704031,-2825512.5,472204725
10,484.28337,43906237,28628.7965,7128335.5,12.562631,11.658624,0,38552386,101042512500.000016,101042512500.000016,392866730,379652890,265136285,271833465,440714040,277350010,284948550,259344895,299118720,321574295,357311905,12507943,14669825,74949953,39949264,60656156.5,295672220,-19822.661,32799.9925,296868650,-2909436.1,4323342.35,412956115
244,8724.8395,77016955,16405.025,-1285816.15,4.287457,1.206442,4.287386,918285.5,76409070000,98556055000,165740150,127205205,151658235,163256015,222208230,181651925,192607490,348377215,412310540,113547775,121649585,278701760,329848435,346225845,338089370,-39071770.5,250174975,72266.753,147835.095,249898000,1824694.6,1907674.85,488805985
261,5912.5029,43356873,29763.331,7883688.65,48.542969,48.413965,0,40655159,101160420000,101160610000,403759310,396252490,242645500,266491195,463351635,257195295,279948530,282336030,328253565,349978015,393524870,13214906.5,15555543,83676402.5,41165307.5,111369308,299155390,-15785.207,16949.88765,300617575,-2294265.25,1812424.8,452241015
45,27079.083,76988245,42921.7775,10878243.5,10.863999,2.925787,10.147057,6080537.55,97529080000,97532440000,251719065,214480440,188868470,204179650,310675410,216217240,230470985,278769470,354775635,279629975,331387190,60780685,81378285,163762485,112869975,89205749,270893950,-10971.646,35001.0285,271969615,-352860.37,1638641.1,469185475
6,59722.175,69353287.5,181304.675,34656000.5,46.301714,25.77368,0,26612531,101707750000,101707750000,365133835,335949540,229142480,257885775,424427035,244474660,270778580,96237617,156206010,133201775,188449900,7046611.15,11553806.5,90964125,36719282,-98224840,291431550,40153.822,-9161.60925,294079925,1360904.7,-850282.185,237213955
112,899.05502,61936548.5,13375.0615,7787715.2,7.473651,6.945061,0,37227853,100672519999.999984,100672575000,407349505,395787230,272873050,278648835,464938465,284000595,290830640,275794845,303199600,334865035,359543510,13458414.5,14943978.5,61993479,37836025,67071395,299468385,-34464.417,-1888.8448,300876350,-4889955.3,-245022.445,413065480
185,61641.166,64680392.5,145583.905,17402226.5,33.9704,16.329396,0,20406485,101783160000,101783160000,346233690,314231220,219957075,248207330,404259100,240708985,266575625,249995195,371038180,319415985,426869145,11944983,18025124,153355635,48183397,101994400,288724350,47120.308,-26600.2685,290534610,3162286.75,-1651356.75,496059020
56,34271.039,87563290,58087.995,6136046.57,12.07834,2.594933,11.877795,5615910.75,97729465000,97729459999.999984,260216730,208195150,182435805,200639680,300906740,210692315,227663100,256319860,361938715,194143550,249291760,128431805,172642615,247581115,193312730,10878677.5,269127485,10264.9462,-5080.638185,269817675,524610.95,-377060.37,469152115
89,256.20222,68263015,53237.8945,15232450,7.713016,4.957432,0,26505310,101089484999.999984,101089480000,390231715,357026260,269749205,278378125,436246140,282835860,290973845,254673760,356075870,329164070,416582945,11623842.5,16484882,130256400,44449937.5,66266740,294723950,-87066.505,97559.5225,296120790,-5462363.15,6386793.4,479358995
189,38158.3175,93703053,48086.553,-9799903.5,14.761629,0.137175,14.761568,2533410.25,92377180000,101465910000,196756790,152260680,152434610,162596900,215994195,173844080,183422370,13705322,17769128.5,7924404,9289396.65,10069241.5,13070498,20215164.5,18864514.5,-161704860,249167875,-109493.6415,-153440.26,248058560,-282346.885,-2095590.05,32354373
130,23670.0585,96231085,27957.5875,-25481899,5.943745,0.019751,5.943685,2676469.8,98528185000,101016695000,181276660,149760010,149461785,159406185,212503990,165419635,174779390,386630.5,437396.825,386180.25,421510.43,163541.17,185019.465,553318.2,518241.8,-164752185,247152985,92889.095,43099.306,246597420,1212305.2,1170821.17,1220769.5
32,103423.228,92053105,198312.63,67823995,60.14704,25.641048,20.166858,10568898.5,101130495000,101130495000,306730945,254057580,190665480,227201935,359337465,209150560,242856770,27688731,56312682,39388784,65205914,3536729.35,7181440.8,48107410.5,22758906,-161539840,278667435,232336.575,-12741.4148,282094650,8010815.35,16444.8078,95718135
115,82825.7595,44923286.5,251412.87,81253496,38.804521,12.428584,0,22562021.5,97571610000,101296795000,350952700,333368715,246042625,269303330,432226975,262262815,283727845,266095840,373793470,301959305,385801935,48429442.5,68030407,169778225,87708545,61890762.5,293121965,-131424.06,100441.8975,294972270,-2031497.8,1488873.65,493931810
84,23190.4915,76251330,56203.0675,4023136.15,123.58625,123.54461,0,52306546.5,100542540000.000016,100600535000,422999195,416419780,204637265,259519715,473943710,219901265,273976330,244798170,323534120,314113250,391632550,11807481.25,15812329,117482717.5,43222203.5,114880682.5,300996435,-806.973285,-6307.5316,302322035,-283905.25,-1052992.45,452264680
81,6635.9118,44558192.5,27248.275,15662855.5,44.148738,43.924609,0,32932904,101739485000,101739485000,388410795,376531205,242346100,264258650,453721125,257527600,277819915,179589020,213645800,222234930,254977540,10996293,13176002.5,67169530,35051608,-21323921.25,297366920,-91741.127,-9538.1765,299040725,-6600458.5,-511498.665,303373200
265,11484.1685,47026455,16705.8355,-2915068.8,4.652616,1.088523,4.652478,3088718.9,97309253000,98111410500,197300170,179358340,177733780,185381380,265342025,205262760,212450805,357577610,391328010,143278225,151405440,272793390,297317790,316792880,308722065,-33276863,261807865,-18395.15,33125.3165,261147000,-53633.069,1156640.135,488778780
151,14088.473,72904090,16922.569,-294021.15,3.697214,2.107076,3.696983,3854233.75,96852940000,97852752500,207420570,185813800,173086105,186342735,271264510,201303575,213756835,346279710,386012910,152382322.5,162096390,255858960,284882860,307832325,298176480,-20346969,262906730,-16128.957,-42129.8265,262538530,-418936.42,-631681.365,488788925
88,21678.1045,49088953.5,63157.465,8781757.85,14.734249,8.697584,0,16206316.5,101923950000.000016,101923950000.000016,320840835,294927170,229942145,244103965,386876540,250144055,263114105,288785630,374922790,351081940,426676895,14087165.5,18423725,122401275,48372278,123525465,286291155,107050.01,1442.565,287360465,6596364.75,135582.895,496070800
69,59242.7875,73256540,133743.575,1760838.65,32.809157,14.96079,0.365649,12709115,100301307500,100301307500,304834830,266407740,197924965,225771835,357960470,223178670,248692285,241223545,367715305,302261330,413337020,12654497,19766825,161418655,52689865.5,103103712,281390550,204312.155,-53149.9691,281835800,9066778,-2471489.55,487701050
157,58375.957,71202993.5,78493.42,-33385924.5,15.831039,0.810697,15.445481,4197989.5,99477420000,101888660000,218485960,181047615,165389850,183737715,258165190,185897985,203004955,10796773.75,16653770.5,10606877.85,14838855,4595879.9,6751156.5,17232017,13063049,-171117060,259471130,-101225.462,42503.521,259155385,-947049.77,-143701.695,32012932
203,6047.83635,84108475,10125.818,-1792981.25,1.420776,0.0401,1.420074,518956.35,67710905000,99229845000,129364203,102347655,139073665,146606780,192810010,168894760,176047690,376772310,426450730,111884657.5,117314290,301417845,341160580,355844450,350378175,-28250335.5,241467175,-40552.6105,-13424.6885,241113235,-2168980.75,-30134.16,496488875
153,66.725516,33759336.5,20892.957,15837887.5,11.504811,10.554783,0,24742697,101617135000.000016,101617130000,372183885,356316000,269653550,275122405,437258785,282961915,287939610,307590900,356044205,373409910,416445235,14077941,16461952,86733985,44478517.5,109634995,294816625,-117164.165,47053.0765,296292450,-7868163.2,3408148.45,479330880
215,15901.1645,55548494,20130.9775,-2870671.3,7.819684,0.706358,7.81963,2130881.75,85766320500,98309269500,182060945,158506730,166209025,175318505,245309930,194508360,203097995,361537225,399547195,127702440,132814695,287641900,317851410,332102935,326983220,-37835266.5,257150475,-1486.165,113000.52,256190275,647337.735,1722573.55,488776025
162,2627.579615,65093731,27132.6805,5827983.7,3.670356,2.243258,0,40596189,101013840000,101015235000,400387940,378601000,257245375,265048090,440268615,271335285,278774170,258163805,325994340,333683090,391383240,12021414.5,15422116.5,99841385,43236782.5,81086473,295771545,-4911.2392,46151.2265,296798405,-431032.745,5436096.9,452263140
22,19808.9875,33063338,35461.0405,14531257,2.14029,0.210653,0.369039,10206876.25,93497353000,102208555000,279636490,265533520,222612865,236130255,354839325,240377335,252939375,151087410,169138070,130090760,141082955,62618063,70102795,93816490,83013155,-97093660,281432530,-17122.1145,-12385.23824,280673555,-519819.6025,-184464.757,237100170
23,91173.55,78405050,230991.755,659529.925,68.13476,35.563606,1.006306,15689213.5,98158920000,102049418000,323385985,280562820,198988550,232816535,369898950,217619620,248758155,54032517,108297775,75711792,124276535,6301893.8,12618489.5,79544148,31902731,-130653085,282717420,113131.163,27083.694,284050250,1257983.95,85815.4485,166510680
108,42461.945,97074080,72779.465,67388667.5,25.197156,16.314563,24.147258,5739315.85,99519923000.000016,100347337000,273076350,215753475,173581650,209777850,328610275,188625480,222285985,294676.78,372212.1,365013.925,447987.3,71324.735,90331.12,539704.45,457460.25,-187992555,270958760,21043.034,37913.055,275856670,731214.65,2083862.4,1172628.9
269,11537.21315,61594795.5,39374.0365,13419152,77.574393,77.313427,0,42289485.5,100833788000,100833785000,415610840,406044350,244216005,274447725,471176195,257606365,287160370,206508400,257593705,260499900,310215030,11377826.5,14367456,85915082,37722607,19372376.2,300377460,-88867.365,-30947.235,301878355,-6188558.2,-2167452.1,362893830
127,31625.021,87212320,44011.6295,6725821.87,8.311846,0.362332,8.202801,3700977.45,101996105500,102072905000,208103985,170044420,161649570,175795345,247854455,178671615,191885040,266092.33,352314.55,381063.2,455660.82,62805.69,84035.145,436120.55,362167.42,-178034020,255577245,11611.1135,-5465.91415,256281235,1147665.25,-311929.9,1073719.15
150,120792.2675,78654372,218580.145,17617581.5,51.513572,14.726474,0.638964,16307630.5,101671834999.999984,101671830000,324390775,284029650,201300650,236150680,376064725,219571750,251664670,56358946,106237835,79138885,124815893,5439420.85,10169723.5,76115990,31309032,-129249932.5,283725650,28723.2355,60964.883,285325030,997893.5,2359602,166437800
148,62695.1485,82440702.5,138094.84,-5285904.55,24.737649,6.478716,5.240554,10722065.5,100031215000,100031215000,297689115,248657420,195654125,218740630,336875425,221255075,242482375,222330420,370366120,285799590,413468690,11544360.5,19583706,177409935,52434145,88881981,277543460,213380.54,-28627.077,277589675,9493324.5,-1779643.35,487546985
180,782.292385,42515008,60275.603,29415954.5,10.004188,9.416235,0,28580999,100830350000,101448737000,384256135,368658360,262110300,272543140,449496585,275938475,285737780,202855340,256215030,251127815,296639390,20792232.5,26325672,95786455,51089881.5,-8763214,297119980,-147896.67,-154134.125,298354915,-3297728.7,-3920717.85,362961720
104,93921.49,85169485,204735.65,29446484.5,52.134084,25.613529,11.072686,14480681,101144280000,101144280000,315249405,272688855,197464955,233433920,368411895,217098575,250358410,57447275,107605465,79464960,125138160,5296691.5,9955733,75965457,31147515.5,-126504605,281720565,93460.482,-5433.178,283856200,3874323.3,55807.385,166559420
78,6044.62575,84108475,10139.86015,-2113455.4,1.422536,0.040841,1.42183,519020.855,67710905000,99229845000,129384705,102368500,139386400,146952315,193411400,169192735,176376995,376757490,426452435,111882980,117314450,301405990,341161965,355846400,350378300,-28549942,241582130,-24587.863,15309.637,241316815,-1639599,1804728.7,496489200
190,43307.888,67035012.5,57861.88,10514041.5,16.445658,2.784142,15.940158,5197668.7,97353473000,97879993000,239457770,208106510,184768400,202821805,306640075,211864760,228692415,293685510,360895750,266781845,308085670,85215432,108943098,176399625,135771740,80922141.75,269943300,-46982.5315,4426.9785,271022040,-2834646.1,926533.65,469186535
156,32174.1545,63735904.5,123319.625,4339054.215,16.703232,4.538378,0,17497130,101882962500,101882962500,327800705,292381090,220417340,239622925,378905120,241503465,259128510,247790670,374836655,316813400,427472410,11822833,18149884.5,156065885,47738398.5,98648545,285231990,102370.01,-15210.321,285867620,6468099.15,-973444.3,496217885
40,31790.9285,61548171.5,114392.325,9330624.5,16.265281,6.687195,0.620812,10201478.5,84650330000,101818798000.000016,293986450,251593080,214903500,232774675,339685335,232597950,248981080,117112485,174883625,131941685,176206290,21349958,31875201.5,91760620,48329658.5,-87518760,278273100,-16135.813,56998.82,277895635,-396301.7,832128,236839815
219,21681.5385,96527412,25179.58,-4906145.9,5.55997,0.008148,5.559796,2379823.25,101646077000,101797540000.000016,175377920,146637810,151082550,158252525,210686965,166216230,172987775,0,0,0,0,0,0,0,0,-166216230,246808260,3495.455,4106.0565,246209810,487854.03,653048.308,0
0,12525.695,56625970,15570.4275,-4482768.15,5.321751,0.75941,5.321465,1754059.2,85341394999.999984,98146935000,169995385,151589200,164008080,171011295,235943440,194289410,200872565,367539080,392950290,124799730,128113600,289693890,309358125,315556715,312218920,-40716613.5,255296720,-107671.165,151206.305,253600995,-750469.935,2380258.35,469129500
12,18817.398,43748400,69786.694,23341012,16.32472,14.620668,0,13418730,95549805000,102105019500,303744100,283783585,222244210,241288310,371181640,240015450,257638225,131695250,167171745,147353975,176862525,22985285.5,29184044,76850385,47901809.5,-79792940,284546350,1487.967,9600.54,283872800,-393909.638,35770.75,237072890
29,11627.7735,72301754,17623.481,434771.75,4.145962,0.596251,4.145903,852495.15,72106329999.999984,98613239999.999984,153870515,120129260,147480860,157823345,211082175,177465730,187202355,360263780,403202375,111302230,115019485,288211035,322561900,328752835,324954850,-37187927,247263765,-161105.925,19956.9565,246532835,-2433468.25,1108166.72,469030640
205,26854.541,57335336.5,84254.845,31543298.5,36.814709,29.179031,0,23523991,101670705000,101670705000,355577075,331072570,234886575,258036145,421885695,249837435,271077070,117448595,161355220,150814255,191364795,8635186.5,11976265,73555520,33745771.5,-86277870,291307215,51711.89,-31494.35626,293629775,1799582,-1059927.57,237115090
248,84973.96,94140985,135767.712,101683062,51.068291,31.379991,34.398948,7038941,100241017500,100260185000,291524435,234095635,176625290,219934005,353396240,195027335,235115160,7826605.3,15072091.5,11252453.3,17730963.5,1398940.425,2703301.3,16632065,10255699.85,-179593850,274756685,-61234.653,-49329.1815,280932490,-2079822.75,-2681786.75,32065549.5
37,58047.418,80149732,91179.5175,1269701.4,20.181121,3.726058,14.135909,7839109.5,98015405000,98015400000,270634280,227063200,185747635,207268250,317842670,213117940,233095535,241627295,357628825,289035665,387402560,18329032,28046106,158709100,62312364,100436487,273174805,92836.3075,3296.2909,273571335,5471066.95,-76373.74,472263535
11,18465.613,51241057.5,45433.437,11334744,39.207015,39.026072,0,40503847,101059315000,101059315000,404626830,394596540,241836160,266549130,462987325,256641660,280112735,274575150,328761275,342509160,393417710,12678710.75,15397187.75,91215705,41565784,104379500,298851635,-34703.334,29843.5,300559500,-3803783.45,3384862.25,452236860
